2025-08-19 13:53:58.4501776 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(150): void __cdecl ch31::exercises::ex4::test(int,char **): Argument: D:\etmbms\vsprojects\profcppbook\x64\Debug\profcppbook.exe
2025-08-19 13:53:58.4524472 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(150): void __cdecl ch31::exercises::ex4::test(int,char **): Argument: -d
2025-08-19 13:53:58.4528570 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(128): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): given argument: ComplicatedClass
2025-08-19 14:28:40.4158393 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 77: UserCommand
2025-08-19 14:28:40.4162434 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 78: UserCommand
2025-08-19 14:28:40.4166454 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 79: UserCommand
2025-08-19 14:28:40.4170300 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 80: UserCommand
2025-08-19 14:28:40.4174408 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 81: UserCommand
2025-08-19 14:28:40.4178449 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 82: UserCommand
2025-08-19 14:28:40.4182523 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 83: UserCommand
2025-08-19 14:28:40.4186574 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 84: UserCommand
2025-08-19 14:28:40.4190443 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 85: UserCommand
2025-08-19 14:28:40.4194706 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 86: UserCommand
2025-08-19 14:28:40.4201700 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 87: UserCommand
2025-08-19 14:28:40.4206391 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 88: UserCommand
2025-08-19 14:28:40.4210962 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 89: UserCommand
2025-08-19 14:28:40.4215361 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 90: UserCommand
2025-08-19 14:28:40.4221420 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 91: UserCommand
2025-08-19 14:28:40.4226120 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 92: UserCommand
2025-08-19 14:28:40.4230793 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 93: UserCommand
2025-08-19 14:28:40.4235131 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 94: UserCommand
2025-08-19 14:28:40.4240093 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 95: UserCommand
2025-08-19 14:28:40.4245302 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 96: UserCommand
2025-08-19 14:28:40.4249925 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 97: UserCommand
2025-08-19 14:28:40.4254301 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 98: UserCommand
2025-08-19 14:28:40.4260264 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 99: UserCommand
2025-08-19 15:18:56.5665435 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(152): void __cdecl ch31::exercises::ex4::test(int,char **): Argument: D:\etmbms\vsprojects\profcppbook\x64\Debug\profcppbook.exe
2025-08-19 15:18:56.5686207 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(152): void __cdecl ch31::exercises::ex4::test(int,char **): Argument: -d
2025-08-19 15:18:56.5690543 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(130): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): given argument: ComplicatedClass
2025-08-19 15:18:56.5695169 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 0: UserCommand
2025-08-19 15:18:56.5699950 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 1: UserCommand
2025-08-19 15:18:56.5704103 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 2: UserCommand
2025-08-19 15:18:56.5708395 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 3: UserCommand
2025-08-19 15:18:56.5712471 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 4: UserCommand
2025-08-19 15:18:56.5716307 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 5: UserCommand
2025-08-19 15:18:56.5720309 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 6: UserCommand
2025-08-19 15:18:56.5724602 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 7: UserCommand
2025-08-19 15:18:56.5728737 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 8: UserCommand
2025-08-19 15:18:56.5732962 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 9: UserCommand
2025-08-19 15:18:56.5737176 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 10: UserCommand
2025-08-19 15:18:56.5741259 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 11: UserCommand
2025-08-19 15:18:56.5745476 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 12: UserCommand
2025-08-19 15:18:56.5749465 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 13: UserCommand
2025-08-19 15:18:56.5753284 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 14: UserCommand
2025-08-19 15:18:56.5757352 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 15: UserCommand
2025-08-19 15:18:56.5761498 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 16: UserCommand
2025-08-19 15:18:56.5765481 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 17: UserCommand
2025-08-19 15:18:56.5769860 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 18: UserCommand
2025-08-19 15:18:56.5774344 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 19: UserCommand
2025-08-19 15:18:56.5778635 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 20: UserCommand
2025-08-19 15:18:56.5782953 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 21: UserCommand
2025-08-19 15:18:56.5787606 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 22: UserCommand
2025-08-19 15:18:56.5793245 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 23: UserCommand
2025-08-19 15:18:56.5798797 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 24: UserCommand
2025-08-19 15:18:56.5805939 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 25: UserCommand
2025-08-19 15:18:56.5810423 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 26: UserCommand
2025-08-19 15:18:56.5814954 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 27: UserCommand
2025-08-19 15:18:56.5820348 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 28: UserCommand
2025-08-19 15:18:56.5825333 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 29: UserCommand
2025-08-19 15:18:56.5829875 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 30: UserCommand
2025-08-19 15:18:56.5834313 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 31: UserCommand
2025-08-19 15:18:56.5838732 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 32: UserCommand
2025-08-19 15:18:56.5843149 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 33: UserCommand
2025-08-19 15:18:56.5847363 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 34: UserCommand
2025-08-19 15:18:56.5851823 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 35: UserCommand
2025-08-19 15:18:56.5856311 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 36: UserCommand
2025-08-19 15:18:56.5860695 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 37: UserCommand
2025-08-19 15:18:56.5865068 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 38: UserCommand
2025-08-19 15:18:56.5869435 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 39: UserCommand
2025-08-19 15:18:56.5874223 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 40: UserCommand
2025-08-19 15:18:56.5879103 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 41: UserCommand
2025-08-19 15:18:56.5884207 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 42: UserCommand
2025-08-19 15:18:56.5888917 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 43: UserCommand
2025-08-19 15:18:56.5893426 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 44: UserCommand
2025-08-19 15:18:56.5898703 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 45: UserCommand
2025-08-19 15:18:56.5903457 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 46: UserCommand
2025-08-19 15:18:56.5907858 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 47: UserCommand
2025-08-19 15:18:56.5912128 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 48: UserCommand
2025-08-19 15:18:56.5916708 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 49: UserCommand
2025-08-19 15:18:56.5922004 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 50: UserCommand
2025-08-19 15:18:56.5926226 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 51: UserCommand
2025-08-19 15:18:56.5930497 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 52: UserCommand
2025-08-19 15:18:56.5934543 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 53: UserCommand
2025-08-19 15:18:56.5938812 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 54: UserCommand
2025-08-19 15:18:56.5943582 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 55: UserCommand
2025-08-19 15:18:56.5949535 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 56: UserCommand
2025-08-19 15:18:56.5954382 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 57: UserCommand
2025-08-19 15:18:56.5959830 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 58: UserCommand
2025-08-19 15:18:56.5968337 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 59: UserCommand
2025-08-19 15:18:56.5973220 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 60: UserCommand
2025-08-19 15:18:56.5977863 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 61: UserCommand
2025-08-19 15:18:56.5982276 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 62: UserCommand
2025-08-19 15:18:56.5986639 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 63: UserCommand
2025-08-19 15:18:56.5990981 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 64: UserCommand
2025-08-19 15:18:56.5995323 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 65: UserCommand
2025-08-19 15:18:56.5999873 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 66: UserCommand
2025-08-19 15:18:56.6004455 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 67: UserCommand
2025-08-19 15:18:56.6009289 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 68: UserCommand
2025-08-19 15:18:56.6016071 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 69: UserCommand
2025-08-19 15:18:56.6021854 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 70: UserCommand
2025-08-19 15:18:56.6026161 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 71: UserCommand
2025-08-19 15:18:56.6030535 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 72: UserCommand
2025-08-19 15:18:56.6034577 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 73: UserCommand
2025-08-19 15:18:56.6038613 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 74: UserCommand
2025-08-19 15:18:56.6042797 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 75: UserCommand
2025-08-19 15:18:56.6046884 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 76: UserCommand
2025-08-19 15:18:56.6050978 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 77: UserCommand
2025-08-19 15:18:56.6054836 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 78: UserCommand
2025-08-19 15:18:56.6058741 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 79: UserCommand
2025-08-19 15:18:56.6062941 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 80: UserCommand
2025-08-19 15:18:56.6067608 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 81: UserCommand
2025-08-19 15:18:56.6071843 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 82: UserCommand
2025-08-19 15:18:56.6076163 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 83: UserCommand
2025-08-19 15:18:56.6080361 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 84: UserCommand
2025-08-19 15:18:56.6084408 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 85: UserCommand
2025-08-19 15:18:56.6088813 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 86: UserCommand
2025-08-19 15:18:56.6093386 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 87: UserCommand
2025-08-19 15:18:56.6097872 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 88: UserCommand
2025-08-19 15:18:56.6102429 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 89: UserCommand
2025-08-19 15:18:56.6107164 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 90: UserCommand
2025-08-19 15:18:56.6112009 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 91: UserCommand
2025-08-19 15:18:56.6116611 UTC: D:\etmbms\vsprojects\profcppbook\ch31.ixx(134): void __cdecl ch31::exercises::ex4::trickyFunction(class ch31::exercises::ex4::ComplicatedClass *): retrieved cmd 92: UserCommand
